feed_id,uid,ptid,likes,comments,post_age,textlength,hashtags,latitude,longitude,urls,RankScore
409567,f0b9c41e-bc6a-4187-a720-02ec5ea18b37,f165dc1e8a944c7fac3007f7805ff463,85,34,158765,2062.0,1.0,14.331507,121.04767,5,8.117785676256644e-30
409427,c704e0c9-af4c-47e4-940c-8dbd817e7526,67b639501f484141839179c7e0c049e6,67,22,159095,1934.0,6.0,7.004632000000001,79.954309,5,6.45877867365888e-30
408952,90f7a626-13e6-4e11-93c2-8c0863519a8f,7ae19268b69147d2a7acd86da3e37e29,21,0,160509,2952.0,0.0,35.725662,-0.582072,1,5.106040030421638e-30
409429,3e748d57-a587-4bed-bc25-748c6d82c5cb,eb46f6e03bd24c7baa746a61d002a72c,50,7,159093,1020.0,30.0,13.367335,103.817741,1,3.5677452531481025e-30
409231,e08a1af1-6153-4c4f-a995-e524cca28eaa,b959b92cdca241aea51f80f1d062b747,36,7,159524,1218.0,0.0,50.521663000000004,30.458057,1,3.564757282603526e-30
409430,3e748d57-a587-4bed-bc25-748c6d82c5cb,100dc03ebf2b41ffafa49876899d3188,17,1,159092,1020.0,30.0,13.361775,103.86999399999999,1,3.538222708791499e-30
409241,cb33536c-8614-46ac-8a7b-c52b917f4d70,fc06310d3fef470bbd68e393d9779e8b,22,4,159474,1143.0,0.0,27.727204999999998,85.310229,5,3.293623270655092e-30
409559,817e6589-a2a0-48b1-b4e3-a884c3750ad5,5cc4733bbab24e28a2d59418c280b845,12,0,158799,767.0,0.0,39.344928,23.008627,1,3.176058967728553e-30
409535,781ba52d-fe57-4210-ae0e-d82c2a2f234e,8375ebe8bac541cc948fbd72310fa7cd,28,3,158866,689.0,30.0,34.374665,73.471111,1,2.915082954430022e-30
409301,2ee9f32b-0c4a-4550-adee-6b4cbae66df5,2a186e7af61e48c98b9e25a7b5dd09f1,22,1,159323,934.0,27.0,-8.518037,115.262526,5,2.775592620729935e-30
409398,30ebd843-d867-4dfd-94b9-175107a80c40,637c7e4bc16a49e7b2a04f09c3795dcc,26,8,159135,544.0,12.0,37.561661,126.965624,3,2.0863091929979845e-30
409562,3dc48f10-4dfa-4635-825a-450d453d7ff5,77ed1055e123477fa96ee898aad3c2eb,15,0,158798,453.0,0.0,47.026223,-65.498417,1,2.073024513856624e-30
409262,cbcac1aa-3df7-4081-a7cd-6400ff994971,6fe67ab1ba2b4aeea469dd1066b60933,35,3,159397,561.0,36.0,50.033228,-125.271194,2,2.0387358359935847e-30
409052,7829c604-3b2c-4e24-8793-4818b92191ed,74d38099879548d5b7200e000769cb28,20,5,160277,1004.0,3.0,26.156965,85.899512,1,2.014060812133677e-30
409393,28e3d04d-009f-470d-8b60-43a485a54ae7,1fcb1ac31dbd456696e76deb54126eeb,42,6,159143,567.0,0.0,15.524000000000001,73.781729,1,1.9372190262150903e-30
409435,2ee9f32b-0c4a-4550-adee-6b4cbae66df5,fe1a531fbd484df69aa502e795904044,19,2,159080,550.0,33.0,-8.518037,115.262526,1,1.8831431676686218e-30
408893,6ac7f57f-1ff6-412a-b8ef-764c99d5c410,680f406e8fe349f0ab2ad238035991c5,91,14,160691,1040.0,4.0,15.544979999999999,73.76239,4,1.7063280143464936e-30
409412,78d7c69a-4a38-4548-9a9a-5a19d63e69af,59a52e4b63dc4424bd462c602ce61b56,4,0,159115,443.0,0.0,27.230203999999997,33.840482,5,1.6168617716465832e-30
408871,90f7a626-13e6-4e11-93c2-8c0863519a8f,1d15b596c45b476d9014669b8c54a2a1,0,0,160751,975.0,0.0,35.726785,-0.5845779999999999,1,1.5876565076831858e-30
409419,cb40409e-617f-4e37-b5f9-ec1148f2c3ec,c44079c705744deea22bf081e5a62c43,42,4,159107,324.0,21.0,59.250312,17.819184,5,1.5763202817493473e-30
409357,507e4fbd-408a-4b68-9981-9f87130644c8,bdbb312e7ac44d0783d1a9d97733ac50,96,14,159229,431.0,0.0,25.06073,55.236375,5,1.5506970367184541e-30
409596,c4b6eb92-ba7a-459a-9d18-025b928c7178,d1b0d6086aa9434c9b517a0baa998110,15,0,158702,291.0,20.0,33.90118,35.493829999999996,1,1.5244784389006315e-30
409543,131dbd95-6fe3-4152-a2f0-0f833ba3a060,a53af5d5bb374e0ab2610cd1d69e1074,12,2,158838,311.0,0.0,44.143501,4.09511,5,1.5048377379587456e-30
409340,b3752848-5d55-4580-bc21-b526f8ab6e13,278513116ae24a648505dc97df6176f6,44,16,159248,435.0,17.0,6.845013000000001,81.020081,1,1.5030773289841191e-30
409408,78d7c69a-4a38-4548-9a9a-5a19d63e69af,4aff4aabfc224614ab437552490f7d1f,21,4,159120,400.0,0.0,25.452258,30.541601,5,1.483185449177014e-30
409614,1d794a5c-90ff-4cc6-a804-b6335c21c50b,f94787009290462cbce46644f932344f,11,2,158601,277.0,0.0,35.919391,14.494218,1,1.4664563459785522e-30
409168,f3e72adb-7ec1-476b-b786-e935019a56d8,bd0708ab5ecd43fea8a3fc5c07a12c1f,39,6,159858,485.0,49.0,35.167836,-5.261596,1,1.4479027661048785e-30
409341,b3752848-5d55-4580-bc21-b526f8ab6e13,9083fe3156a24e9d858eace787f2e45f,1,2,159247,435.0,17.0,6.845013000000001,81.020081,1,1.4361564073301657e-30
409344,b3752848-5d55-4580-bc21-b526f8ab6e13,17c196da5a5e4b888e8c110d008cc591,1,0,159246,435.0,17.0,6.845013000000001,81.020081,1,1.4271574108764471e-30
409343,b3752848-5d55-4580-bc21-b526f8ab6e13,3c88461926ac4299bf6bd8f696ec0a80,2,0,159247,435.0,17.0,6.845013000000001,81.020081,1,1.4264968427739641e-30
409342,b3752848-5d55-4580-bc21-b526f8ab6e13,3c5612fe33164e2e9335901463df671c,4,0,159247,435.0,17.0,6.845013000000001,81.020081,1,1.4264968427739641e-30
409080,507e4fbd-408a-4b68-9981-9f87130644c8,b49069fe4b1145d4bf9efbbf2f274156,79,13,160225,652.0,0.0,25.06073,55.236375,5,1.399345073497825e-30
409346,b5e5e7d6-dcca-4159-8ec8-fc09e2e00da5,9b027c3c3a7d4a3e97d2ed85c6e9e387,47,7,159244,357.0,23.0,28.64684,77.085307,1,1.3961521227912309e-30
409464,46088115-be90-4ea3-a0dc-6a08bda50e6d,4c7c3a1233bc40f1aba09723f3bb8e9c,11,2,159011,371.0,16.0,6.8385929999999995,81.018775,1,1.3818729212215516e-30
409473,46088115-be90-4ea3-a0dc-6a08bda50e6d,d5822dbcacf64144a670595a881ce992,2,0,159005,371.0,16.0,6.838467999999999,81.018571,1,1.3749111086145047e-30
409474,46088115-be90-4ea3-a0dc-6a08bda50e6d,48bc8644be80478c8e0142c81a97520e,2,0,159005,371.0,16.0,6.838467999999999,81.018571,1,1.3749111086145047e-30
409470,46088115-be90-4ea3-a0dc-6a08bda50e6d,e30166c1f34a4699b6ff7659912c62e6,2,0,159006,371.0,16.0,6.842492999999999,81.00937900000001,1,1.374304892882891e-30
409472,46088115-be90-4ea3-a0dc-6a08bda50e6d,293432b9a9a04c8e90156219d2280a92,0,0,159006,371.0,16.0,6.842492999999999,81.00937900000001,1,1.374304892882891e-30
409468,46088115-be90-4ea3-a0dc-6a08bda50e6d,e1dcfaf002684b5e9623f3dbe1abcf25,1,0,159008,371.0,16.0,6.8385929999999995,81.018775,1,1.3730037714342732e-30
409345,b5e5e7d6-dcca-4159-8ec8-fc09e2e00da5,93b6e4a31caa4e49b93f9d5bbcee8155,0,0,159245,357.0,23.0,28.64684,77.085307,1,1.3616661110783109e-30
409591,ab0b8ccd-9404-44e9-85fa-517dba5e70da,ad36c19822a1468190a70d6cc2678223,60,1,158706,237.0,12.0,42.253448999999996,-89.127268,1,1.3501128153332605e-30
409556,60727c3b-23c6-4855-83e5-db6820e093f8,e5345bb0959944d8b1fc355f0a0fae3f,21,2,158812,273.0,13.0,25.263504,51.508726,3,1.2898527919289049e-30
409561,0323f1a5-b3ec-434b-9cfc-75bc32fb0638,7a7f604403af40bcb5b5a5cb985db439,22,2,158798,283.0,24.0,10.351246000000002,76.225571,1,1.265189570530554e-30
409224,356863fc-5763-42ae-b163-fa07ce466e60,0ef7b160632947d88603f21f63d4d0dc,6,3,159555,415.0,0.0,20.978015,105.841821,1,1.2217433744732759e-30
409604,b185c944777c40f18c7d5ada9e20d669,44af780740ac4e11bdc1d1a2d1eb5756,41,10,158652,219.0,5.0,25.2925,51.5321,5,1.1841694797632805e-30
409014,507e4fbd-408a-4b68-9981-9f87130644c8,a817024c981b467d872f3b9ae57a28ad,92,18,160366,565.0,0.0,25.117442999999998,55.208425,5,1.1689502174361302e-30
408671,3d986425-7cbd-413f-b2d4-a31369f81145,92645817ff304ab5a82a7969e239a873,23,6,161599,971.0,29.0,41.170136,1.411381,1,1.1282017704023716e-30
409068,19812d71-8c0c-4c07-bd35-77480c5220f7,7325aea1a5c64b56838b804422597ec5,164,27,160262,485.0,2.0,25.122095,56.334247,5,1.10759526532173e-30
409380,60727c3b-23c6-4855-83e5-db6820e093f8,e9999615f12c49b39907410b8d1e12f2,73,11,159173,222.0,14.0,41.006653,28.976175,1,1.0901179911799316e-30
409440,99cc189a-cc2a-4bf7-9971-94d80cad4d31,da77e2addefb47dd9b3b7324314c2d9c,27,3,159075,302.0,21.0,-0.429917,130.817258,3,1.089362005545195e-30
409538,88fd9864-76bc-4876-a101-fce2395f13a9,e4f7bbdbce7544798b927ea0cb50880a,17,3,158863,299.0,0.0,-3.384657,36.718131,1,1.0693439916162541e-30
409431,ac04bf3d-9a43-4a10-953a-00ebc097d4d3,8ab2728bc85944debcabe6b1cfc33cdd,50,12,159091,164.0,6.0,57.926512,12.540293,5,1.037509666370904e-30
408571,781ba52d-fe57-4210-ae0e-d82c2a2f234e,cc7f0fa16c424fe884278cac0c229f47,69,15,161897,1062.0,2.0,34.374665,73.471111,1,1.0319290674973976e-30
409374,85ac176f-113b-433c-9b45-189679e9f05d,2cf9c2db4162431f90c9644dc4ee499c,27,8,159181,197.0,5.0,50.3715,-4.14305,1,1.0218027263219622e-30
409201,2854c18f-aea3-4c45-a404-3f753ecc3554,3bf0b743b61646bd87de47ccf7faf532,88,14,159668,459.0,7.0,-37.006347999999996,174.784219,1,1.0151600225016403e-30
408704,361193c9-8a22-4385-bef7-eeed5246e844,c2eae24550134992a52d9dc5aa3bda1e,16,6,161452,834.0,19.0,12.967733,77.717913,1,9.76341059938831e-31
409317,d8a69cf2-bcfe-48a2-bec8-0a9d596a36b0,8b0114705b2049ddae583df3c0261462,5,0,159268,256.0,1.0,30.574278999999997,114.27089099999999,2,9.728382722617517e-31
409551,85ac176f-113b-433c-9b45-189679e9f05d,9288596164a24b2faa788b1c8a1d04bd,15,0,158820,142.0,7.0,50.3715,-4.14305,1,9.676050497443398e-31
408719,f3e72adb-7ec1-476b-b786-e935019a56d8,16b141f7f9b9402787000064971fe494,10,3,161386,678.0,60.0,34.05812,-4.983501,1,9.381097135015561e-31
409542,622e06e7-59c6-4629-9cf4-8e1b822e23dd,5611960356d64e6db45adfcb1a738e10,21,2,158839,163.0,0.0,40.621643,-73.93958,5,9.354952519385872e-31
409293,09e89ca0-05ec-4cfe-80d9-5d4f295acc23,7dcad5ecc17d4eabbf1c9b4db65ae2a7,31,1,159332,259.0,0.0,25.407288,49.698991,1,9.207389387255613e-31
409294,09e89ca0-05ec-4cfe-80d9-5d4f295acc23,65ccf66b96db48578c4db8abfd3849c2,18,0,159332,259.0,0.0,25.407288,49.698991,1,9.160955262753051e-31
409518,5f0bbea7-e358-4bcc-8142-a1bdc1d1011a,1a1a35863dce4eb583441f9a0f17025e,7,0,158896,219.0,0.0,13.334845999999999,103.899984,1,8.835995074743415e-31
409603,b185c944777c40f18c7d5ada9e20d669,036ad2863cf7472ca7222f34c1305b93,1,0,158660,166.0,0.0,25.2925,51.5321,1,8.806784003823456e-31
408485,3486396e-d69e-45b9-ba7f-169c0c52ceb7,31711be7db244c7c8a5af3ea7bca1eb8,6,2,162088,995.0,0.0,38.708832,-75.10848299999999,1,8.79118447175424e-31
409411,052972cb-d412-4a2b-9311-14f14525a474,9f9ca2abe7054d92a5381b459d62a7c1,4,1,159115,131.0,0.0,59.92918,10.655641000000001,5,8.529719617499322e-31
409588,92cba429-cbd0-4837-b974-72ebe60d1806,2025c2c699ed46d4be0c91447fd538f2,106,2,158712,107.0,11.0,42.738464,12.671842,1,8.485567134429467e-31
409513,5f0bbea7-e358-4bcc-8142-a1bdc1d1011a,43e352d3bf044e6b9633b539056a1b37,24,6,158903,200.0,0.0,13.334845999999999,103.899984,1,8.474062145158836e-31
409455,b40422e3-c059-4c96-99e5-057282448a0e,993267c000da468d87dfc5a060bfd219,9,1,159042,241.0,18.0,-5.608094,120.464026,1,8.41819883551617e-31
409239,7aa4e550-5a6d-42f2-b017-2353233f0562,b92a8330d7c6403e959ab708e97989b1,15,4,159484,277.0,16.0,1.575356,104.204922,4,8.326526385580341e-31
408720,f3e72adb-7ec1-476b-b786-e935019a56d8,5951b693371d4fd8930d54054ebcfc18,49,8,161380,578.0,56.0,34.05812,-4.983501,1,8.313547286525622e-31
409106,b185c944777c40f18c7d5ada9e20d669,a532f269f33040beb0f5fc323ac22a7e,268,45,160100,269.0,7.0,25.2925,51.5321,1,8.266535885445124e-31
408716,1d794a5c-90ff-4cc6-a804-b6335c21c50b,03b90b2700f74622957179b8a5f41d6b,59,23,161397,614.0,3.0,35.919391,14.494218,1,8.200034786677448e-31
409259,0323f1a5-b3ec-434b-9cfc-75bc32fb0638,dee4f784ad1047bd8e2db752a5c4f7c9,27,3,159407,239.0,19.0,10.351246000000002,76.225571,1,8.172755645736281e-31
408351,3e748d57-a587-4bed-bc25-748c6d82c5cb,7348af3d3eeb49f19bc3588b7bdb8a08,17,1,162445,1120.0,30.0,11.566593,104.91455500000001,1,8.15244924088252e-31
409010,4439b5d1-08fd-436f-9273-dd598d47e847,98b27535ea1a4abfa5b56d27d8fb8d8d,7,1,160372,347.0,27.0,31.283658000000003,-4.265486,1,8.128082272370324e-31
409009,4439b5d1-08fd-436f-9273-dd598d47e847,df815c74127d4cf298b38946bcad5d86,8,1,160375,347.0,27.0,31.283658000000003,-4.265486,1,8.116801105171534e-31
409516,5f0bbea7-e358-4bcc-8142-a1bdc1d1011a,468bfcaa70f14fd993207468bcc8159b,9,0,158899,199.0,0.0,13.334845999999999,103.899984,1,8.113828041334633e-31
409128,ddcf3740-cb95-4f6d-bc83-bdc30f07e958,5f1bfb4dd1d14c57b125519e3eda47f6,4,0,160023,268.0,0.0,50.908609999999996,-114.100443,4,8.036373326015778e-31
408718,f3e72adb-7ec1-476b-b786-e935019a56d8,1018c9d423224f82a0b2d478b4f240d5,0,0,161388,560.0,60.0,34.05812,-4.983501,1,7.99549622368512e-31
409383,b455b59e-9a61-4708-a757-1f68fcd9bc0d,fd6a85b3a44244ada326a55d05b6ed7f,15,5,159166,251.0,0.0,-3.3626699999999996,36.733436,3,7.89000549394589e-31
409488,b455b59e-9a61-4708-a757-1f68fcd9bc0d,87d464a7062943c9bf903d208130bff3,21,1,158979,229.0,2.0,-3.3626699999999996,36.733436,5,7.720637788882301e-31
409287,8d9446ee-4303-4bff-99af-fc977a4103d5,83bd887208d14adbbcb77d059faca733,19,1,159355,161.0,0.0,47.503356,8.346386,5,7.702492704187183e-31
409269,30ebd843-d867-4dfd-94b9-175107a80c40,d52782409cf0420dadbbf92108284358,28,3,159381,163.0,11.0,37.561661,126.965624,1,7.534821104808178e-31
409609,d6a5686a-1efa-442d-901c-7378f755ece5,51f07553c4f54794846c2351e031c01e,70,10,158631,54.0,0.0,52.672743999999994,19.083016,1,7.508993622648552e-31
409532,dadd054a-71ad-48b3-ad42-7e1a08f474fa,db303300cf774932a5a626ceb069fac7,31,4,158872,80.0,0.0,54.569526,-1.32121,3,7.457261869144559e-31
409192,bffdd79f-14ef-4b89-9711-13af97ac8668,7423a3d4a04a468d8a80aa108d46af0e,14,8,159719,204.0,14.0,31.631771,-8.010813,3,7.40761050179279e-31
409210,d846f365-1ee3-40ee-91bf-e0504f39e84c,8804b7e48fa2457186ce272d77b0dc27,41,10,159611,191.0,7.0,30.159521999999996,71.418359,1,7.223021890686985e-31
409350,60727c3b-23c6-4855-83e5-db6820e093f8,65b0c583695b4034857925d1269cbbc2,1,0,159239,170.0,9.0,25.314364,51.521578000000005,1,7.211202695620707e-31
408838,cbcac1aa-3df7-4081-a7cd-6400ff994971,8ab3d0ce929c4d42b2e946529bfbe694,24,3,160874,367.0,16.0,50.033228,-125.271194,1,7.162292847902101e-31
408892,3b829059-1ccb-417d-9a0b-f53af0cd7739,8e464ff525484e0daf7c8622318c25c2,94,7,160695,349.0,24.0,31.522292999999998,74.300822,1,7.126600772748553e-31
409502,b15d49ef-3eeb-4474-a04e-b0e91bda9b0a,83dc35af052344ac9f07d0d15a6bc9c8,6,0,158939,151.0,6.0,20.362131,85.817689,4,7.105738279628571e-31
408859,f9bedaab-c123-4143-84f2-8ebe9705832d,b4d6d3f9f1e84a22b391a018272bd6c2,0,0,160801,557.0,6.0,-37.818847999999996,144.948159,1,7.075206662675898e-31
409560,bb17d9d2-4109-43f4-8fb2-f49a2ba7bccb,e22a06c00fa24fd095df9f97681a640b,20,2,158799,77.0,8.0,44.435934,26.021019,5,7.03128167330358e-31
407927,937a4e5f-3f5b-4577-a757-83a232084282,36c17753940248de80f5b1b400f3d308,13,3,163832,1868.0,23.0,7.28227,80.633289,1,6.939461485486539e-31
408785,631af11b-651e-475e-a9d4-c2f62c101b86,5ef4a0709a6e4bb586167250d29afbc5,22,10,161111,496.0,0.0,13.368820000000001,103.849698,1,6.904603423284142e-31
408415,a602c031-07a1-476d-9514-919359f423b1,98ff3f76a2634405b7c5e4a5ae210c0a,30,8,162241,827.0,5.0,27.66433,85.316905,1,6.856911807039868e-31
408275,be4e5371-e6ed-4051-9142-9b8f2955a06e,86a84815b3704d7aae689043e67deda0,11,6,162695,1046.0,0.0,28.394857000000002,84.12400799999999,1,6.848748390577429e-31
409469,442ca74a-ab20-4788-9fb9-8f1a220ecdb0,bc7f3007b7eb433e886627ce08a7acdd,20,2,159008,203.0,0.0,-3.3428150000000003,37.373490999999994,1,6.708493837136912e-31
408902,9aa2466e-d45b-48a9-8b52-3e65c80932a6,27894251214a450b9f5adc0931458b9d,52,14,160651,381.0,0.0,9.758934,123.52639199999999,1,6.703975611421764e-31
409247,9164415f-e126-4d72-baf6-dd54c1209b2a,e69cf285c9934035a3069a96b8fed52e,12,9,159463,185.0,1.0,19.265065,75.74856899999999,5,6.654857050373517e-31
408846,0348d9fd-9fcd-4a44-be91-661f80631e20,020fdd78ccc349eeb5131288aa6ceaef,8,3,160852,421.0,0.0,15.166466,120.583794,1,6.602866934087893e-31
408507,7e6215ef-6003-4ad4-bdf5-310da489e1fb,13068805fcb940fbb910e7a88ac6d314,8,0,162046,708.0,0.0,38.06047,23.593376,1,6.552408660889375e-31
408602,f1713c67-594f-4183-b1d4-cdbd8b27a66d,94a70da715f440fe888306495dc36aae,11,6,161837,565.0,26.0,45.485952000000005,8.979897,1,6.45882657548271e-31
408410,a602c031-07a1-476d-9514-919359f423b1,1194d797dd85452286fc78801935efbc,0,0,162245,783.0,5.0,27.66433,85.316905,1,6.415997699750742e-31
409566,d0caa6ab-ad01-41cd-b347-bd7c77797b8e,2719c2e7977d4b7581d2a71da095a401,17,0,158767,60.0,4.0,46.35725,-72.56472099999999,1,6.340123150331377e-31
408679,887cb692-c458-469f-bcd7-681799dedd43,deec4bc976f1470192dd3ad74e6fa727,5,2,161583,545.0,5.0,27.743068,85.31424,1,6.313207771603916e-31
408680,887cb692-c458-469f-bcd7-681799dedd43,a668399b726d478b80c767dbff3106ec,1,0,161581,545.0,5.0,27.743068,85.31424,1,6.2862708115173055e-31
409166,QPSNiJT6E2,c7624e609fae4df9b51e0b82cd0cdd57,92,27,159865,201.0,0.0,14.589120000000001,121.10293899999999,1,6.276122786127989e-31
408678,887cb692-c458-469f-bcd7-681799dedd43,4e159ef46f6f435b968eb24bacd2bf04,4,0,161585,544.0,5.0,27.743068,85.31424,1,6.264404678263371e-31
409448,88b5cf70-dcdb-477e-a6fa-88b4174ac3f3,5c93448fe2954f3f8491dce7920ff824,11,2,159052,255.0,1.0,-31.827663,115.96746999999999,1,6.245326172560737e-31
408677,887cb692-c458-469f-bcd7-681799dedd43,66b70ef5b5c845daa74e4b5548718187,9,3,161588,537.0,5.0,27.743068,85.31424,1,6.233178687022139e-31
409176,QPSNiJT6E2,efd242fb66584ef2ac0ec5f886105fb6,25,8,159803,220.0,0.0,14.589645999999998,121.077272,5,6.193284145088135e-31
408950,026d32bc-e869-4bcc-bd49-42923a5f85d8,e6557ada18774166980b45132ec22ed9,9,3,160518,322.0,7.0,14.541909,121.019368,4,6.174735852677918e-31
408503,7e6215ef-6003-4ad4-bdf5-310da489e1fb,33dcea1c6d644f4bbaa9c13af6ca1988,5,0,162052,661.0,0.0,38.06047,23.593376,1,6.146691676577416e-31
409432,133f5aa5-738a-417f-8ae5-be2a9cf4e27a,f41a3aca8ec64e29b094c90a19435d61,9,1,159091,71.0,0.0,52.017066,18.518174,5,6.106273426153735e-31
409497,b15d49ef-3eeb-4474-a04e-b0e91bda9b0a,2b307a0738394e4e80267e5a9267d929,51,2,158953,116.0,9.0,20.362131,85.817689,1,6.092960817267513e-31
409579,001d3003-eb4a-48fd-842d-7052d92f9196,27fa53cb03754678ae7d9d38e723a9f0,77,14,158750,69.0,7.0,25.116032999999998,55.195570999999994,1,5.938418714331287e-31
409121,60727c3b-23c6-4855-83e5-db6820e093f8,b63c78b406834c36b3e6031dec53a37a,24,2,160044,208.0,12.0,25.261015,51.510244,1,5.906758264667462e-31
408844,b5e5e7d6-dcca-4159-8ec8-fc09e2e00da5,4bc38cb881d341088b41991666fb754a,40,6,160854,313.0,19.0,28.652377,77.15618,3,5.896873121619672e-31
409493,dadd054a-71ad-48b3-ad42-7e1a08f474fa,bf47efaff9214406a1b820899c96b860,29,2,158960,45.0,0.0,54.569526,-1.32121,1,5.841493768651509e-31
408179,781ba52d-fe57-4210-ae0e-d82c2a2f234e,db8cfab6dd26483b8b0dcacf3b697d5e,64,17,163123,1045.0,2.0,34.374665,73.471111,1,5.780568530006617e-31
408842,b5e5e7d6-dcca-4159-8ec8-fc09e2e00da5,337809e33420462aa7795a948ee208f4,0,0,160856,313.0,19.0,28.645227000000002,77.16891899999999,5,5.753603456228641e-31
409316,1b8bdf5e-0f02-429c-8d3f-9fc3c35a4717,9cd60da70763412788ab01053779ec5a,19,0,159268,78.0,4.0,48.6822,6.1862,3,5.720597653709452e-31
409487,4f3092b8-4026-4d34-a00c-0a6674b6fd24,666782c4941945f88945426e2b887576,12,1,158980,172.0,0.0,-3.34124,37.375879,1,5.681637578919084e-31
409486,4f3092b8-4026-4d34-a00c-0a6674b6fd24,6fad9e4e0d584eed813af46e4054aadf,3,1,158982,172.0,0.0,-3.34124,37.375879,1,5.676379238175736e-31
408880,88fd9864-76bc-4876-a101-fce2395f13a9,436669e20f614ceb9fefd07d2fcac1cd,26,4,160726,372.0,0.0,-3.372923,36.683139000000004,1,5.650628861440641e-31
408816,507e4fbd-408a-4b68-9981-9f87130644c8,33805319d6924bac97a87fd91e3d860b,55,9,160986,348.0,0.0,25.07957,55.150253,5,5.646351740014267e-31
409414,052972cb-d412-4a2b-9311-14f14525a474,50e0d4bed6ad40269a0d4b76eadee8da,17,4,159113,36.0,0.0,59.92918,10.655641000000001,5,5.637812887070324e-31
409597,Af7RMhtMLN,2796b76ccf094b7d8e1cd4a47c102b86,19,1,158696,51.0,0.0,41.394415,2.1499490000000003,1,5.632579172314776e-31
408542,88fd9864-76bc-4876-a101-fce2395f13a9,da84deddc9cf475996959bdb13990517,15,5,161977,658.0,0.0,-3.4159650000000004,36.664279,5,5.6207967730954145e-31
409485,4f3092b8-4026-4d34-a00c-0a6674b6fd24,896b5010bc8c4a07b8de91b37ef7105d,3,0,158983,172.0,0.0,-3.34124,37.375879,1,5.619175102831323e-31
409031,d654d6ea-6bd9-44b9-ae4a-24ef09fab48d,a83ba095f0f944fa823bc50025f4f804,69,20,160336,273.0,12.0,-7.715266000000001,110.590525,4,5.5358157505883735e-31
409120,9f839c19-3b20-4e41-89a9-bcac34e5a32d,30802ab4be764685b3bc2e213fc2c7b4,1,0,160051,322.0,1.0,-26.672726,153.110375,1,5.499490900172282e-31
409417,052972cb-d412-4a2b-9311-14f14525a474,b60e5c6608cb4cf0838c7da63cd550aa,7,1,159110,36.0,0.0,59.92918,10.655641000000001,5,5.491267449412892e-31
409590,1d3fe7ab-5e64-4e3a-94b1-85b3cda780eb,c20d60b8acfd4a0fa73ba0fc58674cba,39,1,158706,31.0,0.0,48.873914,2.386348,1,5.474475319643969e-31
409142,9aa2466e-d45b-48a9-8b52-3e65c80932a6,24d27c1f0c484746b429e86fa83c81c6,3,0,159971,231.0,0.0,9.758752000000001,123.52623200000001,3,5.459556318753494e-31
408910,9aa2466e-d45b-48a9-8b52-3e65c80932a6,3a1573574dd74014bf83002c68d9286e,1,0,160619,314.0,0.0,9.758899000000001,123.52629499999999,2,5.3732234955626064e-31
409520,82c77dbe-80bf-4818-9037-bdf8590303f8,6a882dc4027c4be19f8ff01a8e812d6c,18,3,158894,30.0,0.0,52.30888,-0.170047,4,5.367482446430473e-31
409541,82c77dbe-80bf-4818-9037-bdf8590303f8,57c046dd41d04863a0884042e501b594,17,5,158844,23.0,0.0,52.30888,-0.170047,1,5.354713598191167e-31
409050,0323f1a5-b3ec-434b-9cfc-75bc32fb0638,d79776e8d10b48f6a9c0777cb298619d,29,4,160281,231.0,19.0,10.350992999999999,76.225649,1,5.333213530059911e-31
409428,60349b04-59ee-4e22-8f9b-a55fa0fed316,d9aa23f994cb420881d3601566efa122,38,2,159093,124.0,1.0,16.084051000000002,120.347149,1,5.326958350892142e-31
408145,3e748d57-a587-4bed-bc25-748c6d82c5cb,afbbd096762e499a97c11da33830af1f,17,4,163217,1032.0,30.0,11.566593,104.91455500000001,1,5.30247310828783e-31
408498,7e6215ef-6003-4ad4-bdf5-310da489e1fb,185aac341505497bbbfd9bc7837bb885,4,0,162057,560.0,0.0,38.06047,23.593376,1,5.30160413164516e-31
408991,0323f1a5-b3ec-434b-9cfc-75bc32fb0638,4e7cbaed9d844d95bf05eb132840736b,31,8,160422,240.0,19.0,10.350992999999999,76.225649,1,5.266158967606744e-31
408505,7e6215ef-6003-4ad4-bdf5-310da489e1fb,bee12cdcc6924771a54f1579b983fa72,9,2,162049,550.0,0.0,38.06047,23.593376,1,5.265104566368037e-31
409480,QPSNiJT6E2,38d6794f5bb340d2ac8e302f383a58cd,45,15,158986,97.0,0.0,14.588167000000002,121.13711299999999,1,5.228270035413806e-31
409507,b10fd8ea-d9fe-4a1d-b978-824e1f4f5478,28f99b68c67d4424b1aa43a25c34cb66,15,1,158930,148.0,0.0,-0.5068159999999999,100.04593100000001,1,5.195011839841211e-31
409416,dadd054a-71ad-48b3-ad42-7e1a08f474fa,89a4c64ee2364a098520346d45ac45c9,24,4,159111,33.0,0.0,54.569067000000004,-1.166826,1,5.163794755534504e-31
409570,615b7a5f-303b-48ca-82c2-d1d6987c3587,ef40c0e7ee2c4af2a947da84378092df,3,0,158761,30.0,4.0,45.4707,9.1889,1,5.148217453897144e-31
409278,9442dac8-17c5-4ff3-a80c-64b2cd4e079d,bde44723c01d4705a5d68c03ebd55adb,76,8,159372,59.0,2.0,47.55708,21.610957,1,5.129737763415328e-31
408658,b759470b-0389-46ca-9924-be7952500a7a,d1c22317ec6b4a2f8d5d060c76a2180f,6,0,161655,441.0,3.0,31.58104,-8.055553999999999,1,5.102790884301568e-31
